loss,accuracy,val_loss,val_accuracy
7.062808990478516,0.1706058531999588,0.37623947858810425,0.2515665292739868
0.2463611662387848,0.2775166928768158,0.1834338903427124,0.26446738839149475
0.16608662903308868,0.29133841395378113,0.1546870917081833,0.29561370611190796
0.1524878740310669,0.29836443066596985,0.15054002404212952,0.29579800367355347
0.1499355435371399,0.300115168094635,0.14982526004314423,0.295982301235199
